stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
01/01/2020,8:51:00,USA,F,46,51,Hispanic,Seatbelt,DUI,False,Vehicle Search,Ticket,True,0-15 Min,True,KA73PR8455
01/01/2020,8:52:00,USA,M,60,52,Hispanic,Signal Violation,Seatbelt,False,Frisk,Arrest,False,16-30 Min,False,DL38NC5371
01/01/2020,8:58:00,Canada,M,78,72,White,Signal Violation,DUI,True,Vehicle Search,Warning,False,0-15 Min,True,UP33PQ6784
01/01/2020,8:59:00,India,M,32,72,Black,Drunk Driving,Seatbelt,False,Frisk,Arrest,True,16-30 Min,False,TN85LK5897
01/01/2020,9:00:00,USA,F,23,31,Asian,Speeding,Seatbelt,True,Frisk,Arrest,False,16-30 Min,False,RJ39VJ1800
01/01/2020,9:02:00,India,F,72,77,Black,Speeding,Seatbelt,False,Frisk,Ticket,False,30+ Min,False,TN51PV8313
01/01/2020,9:10:00,India,M,74,55,Asian,Seatbelt,Speeding,False,Vehicle Search,Arrest,True,30+ Min,True,UP94NC3053
01/01/2020,9:12:00,USA,F,29,34,Hispanic,Signal Violation,Seatbelt,True,Frisk,Ticket,True,0-15 Min,False,DL23NW6720
01/01/2020,9:13:00,USA,M,18,69,Hispanic,Speeding,Seatbelt,False,Vehicle Search,Warning,True,30+ Min,False,TN42FY5257
01/01/2020,9:14:00,India,M,63,76,Black,Signal Violation,Seatbelt,True,Vehicle Search,Ticket,False,16-30 Min,False,UP98RA9909
01/01/2020,9:16:00,USA,F,70,32,Black,Drunk Driving,Seatbelt,True,Frisk,Warning,False,0-15 Min,True,DL38JM6701
01/01/2020,9:20:00,Canada,F,63,69,White,Signal Violation,Signal,False,Vehicle Search,Ticket,False,16-30 Min,False,TN40US8687
01/01/2020,9:22:00,Canada,M,62,42,Asian,Speeding,Signal,True,Vehicle Search,Warning,True,0-15 Min,False,RJ48LV4544
01/01/2020,9:23:00,USA,F,65,46,Hispanic,Seatbelt,Speeding,False,Frisk,Arrest,False,30+ Min,False,TN21RG8539
01/01/2020,9:25:00,India,M,74,80,Black,Speeding,Seatbelt,True,Vehicle Search,Ticket,False,30+ Min,False,WB52IQ9573
01/01/2020,9:27:00,India,F,71,53,Hispanic,Signal Violation,Seatbelt,False,Frisk,Arrest,True,0-15 Min,True,DL67DD8503
01/01/2020,9:28:00,India,M,60,57,Black,Speeding,Speeding,True,Vehicle Search,Ticket,False,0-15 Min,True,KA27ED7376
01/01/2020,9:29:00,USA,F,66,74,Black,Speeding,Seatbelt,False,Frisk,Warning,False,30+ Min,False,TN43AY7129
01/01/2020,9:37:00,India,F,35,48,Hispanic,Seatbelt,Seatbelt,True,Frisk,Arrest,False,16-30 Min,True,TN97XJ8556
01/01/2020,9:39:00,USA,M,78,41,White,Speeding,Seatbelt,True,Frisk,Warning,True,0-15 Min,True,UP86ZL7654
01/01/2020,9:40:00,Canada,M,68,46,Black,Drunk Driving,Speeding,False,Vehicle Search,Arrest,True,30+ Min,False,GJ97FZ7113
01/01/2020,9:41:00,India,M,48,48,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Warning,True,0-15 Min,False,UP44PE3790
01/01/2020,9:45:00,Canada,F,59,58,Black,Signal Violation,Seatbelt,True,Vehicle Search,Arrest,False,30+ Min,True,DL19LX9788
01/01/2020,9:46:00,Canada,F,34,58,Asian,Speeding,Seatbelt,False,Frisk,Arrest,True,30+ Min,False,WB16TK6031
01/01/2020,9:47:00,India,F,24,29,Asian,Drunk Driving,Signal,True,Vehicle Search,Warning,True,16-30 Min,True,WB77XO8385
01/01/2020,9:48:00,USA,M,40,65,Hispanic,Speeding,Signal,False,Vehicle Search,Warning,False,16-30 Min,False,KA29BY7791
01/01/2020,9:50:00,USA,M,76,71,Black,Seatbelt,Speeding,False,Frisk,Arrest,False,16-30 Min,True,UP39AR5207
01/01/2020,9:52:00,Canada,M,27,45,Hispanic,Signal Violation,DUI,False,Vehicle Search,Arrest,True,30+ Min,True,TN26TG2221
01/01/2020,9:58:00,USA,F,30,28,Asian,Seatbelt,Speeding,False,Vehicle Search,Warning,False,0-15 Min,False,MH51WG2695
01/01/2020,10:00:00,Canada,F,63,34,Hispanic,Signal Violation,Signal,True,Frisk,Warning,False,0-15 Min,True,GJ34WH5574
01/01/2020,10:07:00,India,M,37,25,Hispanic,Speeding,DUI,False,Frisk,Warning,False,0-15 Min,True,GJ32JF9066
01/01/2020,10:08:00,Canada,M,40,21,Black,Signal Violation,Seatbelt,False,Frisk,Ticket,True,30+ Min,True,KA55LV2803
01/01/2020,10:10:00,India,M,69,28,White,Drunk Driving,DUI,True,Vehicle Search,Warning,False,16-30 Min,True,KA72XQ7086
01/01/2020,10:13:00,India,M,67,69,Black,Seatbelt,Signal,False,Frisk,Warning,False,0-15 Min,False,KA62QJ8006
01/01/2020,10:15:00,India,M,36,57,Hispanic,Speeding,DUI,True,Frisk,Ticket,True,30+ Min,False,UP34RY4065
01/01/2020,10:18:00,India,F,25,72,Hispanic,Seatbelt,Speeding,True,Vehicle Search,Warning,False,16-30 Min,True,KA76EB3704
01/01/2020,10:20:00,India,F,33,57,Black,Drunk Driving,Signal,False,Vehicle Search,Warning,False,30+ Min,True,TN45SM8566
01/01/2020,10:23:00,Canada,M,76,76,Asian,Speeding,DUI,False,Vehicle Search,Arrest,True,0-15 Min,False,MH86YZ6885
01/01/2020,10:25:00,USA,F,25,63,White,Drunk Driving,Signal,False,Vehicle Search,Arrest,False,16-30 Min,True,UP85GF2794
01/01/2020,10:32:00,USA,F,21,36,Asian,Drunk Driving,Seatbelt,False,Vehicle Search,Warning,False,0-15 Min,False,WB44MW7029
01/01/2020,10:34:00,India,M,59,53,Hispanic,Signal Violation,DUI,False,Vehicle Search,Arrest,True,16-30 Min,False,KA29TB2434
01/01/2020,10:37:00,India,M,30,69,Hispanic,Drunk Driving,DUI,False,Frisk,Arrest,False,16-30 Min,True,MH71MY7854
01/01/2020,10:39:00,USA,F,33,37,White,Drunk Driving,Signal,True,Vehicle Search,Arrest,False,0-15 Min,False,UP48OI4202
01/01/2020,10:41:00,Canada,M,33,45,Hispanic,Drunk Driving,Seatbelt,True,Frisk,Ticket,False,30+ Min,True,TN28NX8241
01/01/2020,10:44:00,USA,F,25,46,Asian,Speeding,Signal,True,Frisk,Ticket,False,30+ Min,False,DL50QU8588
01/01/2020,10:45:00,India,F,22,75,Black,Drunk Driving,Speeding,False,Frisk,Ticket,False,30+ Min,False,RJ96LR5631
01/01/2020,10:46:00,India,F,23,66,Black,Seatbelt,Speeding,False,Frisk,Ticket,False,0-15 Min,False,MH68LP4496
01/01/2020,10:49:00,USA,M,78,23,White,Seatbelt,Speeding,False,Frisk,Ticket,True,16-30 Min,True,MH64JX8808
01/01/2020,10:50:00,India,F,79,50,Hispanic,Drunk Driving,DUI,False,Vehicle Search,Warning,True,0-15 Min,False,RJ69QO8782
01/01/2020,10:53:00,Canada,M,25,50,Hispanic,Seatbelt,Signal,True,Vehicle Search,Warning,False,30+ Min,False,TN53RW2640
01/01/2020,10:55:00,India,F,66,36,Hispanic,Speeding,Speeding,False,Vehicle Search,Arrest,False,0-15 Min,True,GJ90JR2218
01/01/2020,11:07:00,India,F,28,56,White,Signal Violation,Signal,False,Frisk,Arrest,True,16-30 Min,False,WB94MX3770
01/01/2020,11:08:00,India,M,24,43,Hispanic,Speeding,DUI,False,Frisk,Ticket,False,30+ Min,True,WB58TT9931
01/01/2020,11:10:00,India,M,36,37,White,Drunk Driving,Signal,False,Vehicle Search,Arrest,True,16-30 Min,True,UP65OO7954
01/01/2020,11:16:00,USA,M,59,62,Hispanic,Drunk Driving,DUI,True,Frisk,Arrest,False,30+ Min,False,MH90IN2432
01/01/2020,11:19:00,Canada,F,26,71,White,Drunk Driving,Seatbelt,False,Frisk,Warning,False,0-15 Min,False,GJ46OD6129
01/01/2020,11:29:00,USA,M,61,34,Asian,Speeding,DUI,True,Vehicle Search,Arrest,True,30+ Min,False,GJ37WY8723
01/01/2020,11:33:00,India,F,23,72,Black,Seatbelt,Signal,True,Frisk,Ticket,False,16-30 Min,True,GJ41ZB7389
01/01/2020,11:34:00,USA,M,57,52,Asian,Speeding,DUI,True,Frisk,Ticket,False,16-30 Min,False,GJ84NV4642
01/01/2020,11:38:00,India,M,77,75,Asian,Speeding,DUI,False,Frisk,Ticket,True,0-15 Min,False,MH41OM3063
01/01/2020,11:39:00,Canada,M,48,51,Asian,Drunk Driving,DUI,False,Vehicle Search,Arrest,False,16-30 Min,True,DL20NC2836
01/01/2020,11:40:00,USA,F,65,30,Hispanic,Signal Violation,DUI,True,Vehicle Search,Warning,True,16-30 Min,False,WB86PX1012
01/01/2020,11:44:00,USA,M,48,60,White,Drunk Driving,DUI,True,Vehicle Search,Ticket,False,0-15 Min,True,GJ17KV3845
01/01/2020,11:45:00,India,M,31,80,Hispanic,Drunk Driving,Seatbelt,False,Frisk,Arrest,True,30+ Min,False,MH44RW5372
01/01/2020,11:46:00,Canada,F,21,76,Hispanic,Drunk Driving,Speeding,True,Vehicle Search,Warning,True,30+ Min,True,RJ31RR9857
01/01/2020,11:48:00,India,F,72,32,Hispanic,Drunk Driving,Speeding,False,Frisk,Arrest,True,16-30 Min,True,KA23FP3701
01/01/2020,11:50:00,Canada,F,66,35,Hispanic,Speeding,DUI,True,Vehicle Search,Ticket,False,30+ Min,False,UP22ET7547
01/01/2020,11:55:00,Canada,M,60,72,Black,Seatbelt,Signal,True,Vehicle Search,Arrest,False,30+ Min,False,TN65RN9081
01/01/2020,11:56:00,USA,F,35,28,Black,Drunk Driving,Signal,False,Frisk,Warning,True,30+ Min,True,MH24QW3333
01/01/2020,11:58:00,India,F,21,77,White,Signal Violation,Seatbelt,True,Frisk,Ticket,False,30+ Min,False,GJ87LR1115
01/01/2020,12:00:00,Canada,F,75,62,Hispanic,Seatbelt,Seatbelt,True,Vehicle Search,Warning,False,0-15 Min,True,MH68GI6080
01/01/2020,12:01:00,Canada,F,73,74,Asian,Signal Violation,Speeding,False,Vehicle Search,Warning,False,30+ Min,True,RJ94CI1171
01/01/2020,12:02:00,Canada,M,42,61,Black,Drunk Driving,Speeding,False,Frisk,Ticket,False,16-30 Min,True,WB61CJ9424
01/01/2020,12:06:00,India,M,54,18,White,Seatbelt,Signal,True,Vehicle Search,Arrest,True,16-30 Min,False,MH97KY2266
01/01/2020,12:25:00,USA,M,27,32,White,Seatbelt,Signal,False,Frisk,Warning,True,16-30 Min,False,TN54EW9856
01/01/2020,12:27:00,India,M,23,61,Asian,Seatbelt,Speeding,False,Frisk,Arrest,True,30+ Min,True,DL32IX5030
01/01/2020,12:29:00,Canada,M,50,72,Black,Seatbelt,Signal,False,Vehicle Search,Ticket,True,30+ Min,True,MH21IR1511
01/01/2020,12:30:00,Canada,M,37,31,Hispanic,Drunk Driving,DUI,False,Frisk,Warning,False,0-15 Min,False,UP49ZE6422
01/01/2020,12:34:00,India,F,46,29,Hispanic,Speeding,Speeding,True,Vehicle Search,Ticket,True,16-30 Min,False,GJ72GK6120
01/01/2020,12:36:00,India,F,54,52,Hispanic,Seatbelt,DUI,True,Vehicle Search,Ticket,True,16-30 Min,False,DL94RP2239
01/01/2020,12:40:00,India,M,35,19,Hispanic,Drunk Driving,DUI,False,Frisk,Warning,False,16-30 Min,False,WB22FY8526
01/01/2020,12:42:00,Canada,F,77,34,Black,Seatbelt,Speeding,True,Vehicle Search,Arrest,True,16-30 Min,True,UP15CR5292
01/01/2020,12:45:00,India,M,46,59,Hispanic,Signal Violation,Seatbelt,True,Vehicle Search,Ticket,False,16-30 Min,True,MH23RI7387
01/01/2020,12:46:00,Canada,M,74,38,Black,Drunk Driving,Speeding,False,Frisk,Warning,True,16-30 Min,True,KA24JB2444
01/01/2020,12:50:00,USA,M,32,76,Hispanic,Speeding,Speeding,True,Vehicle Search,Warning,True,0-15 Min,False,UP76XU7230
01/01/2020,12:59:00,USA,F,58,45,Black,Seatbelt,Speeding,True,Frisk,Ticket,True,16-30 Min,True,RJ51DW4762
01/01/2020,13:02:00,USA,F,30,25,Hispanic,Speeding,DUI,True,Frisk,Arrest,True,0-15 Min,True,MH64FJ6396
01/01/2020,13:06:00,India,F,27,67,Asian,Signal Violation,Seatbelt,False,Frisk,Warning,False,0-15 Min,False,KA37OG2501
01/01/2020,13:07:00,Canada,F,34,44,Asian,Seatbelt,Speeding,True,Frisk,Arrest,False,30+ Min,True,DL56YX1945
01/01/2020,13:10:00,Canada,F,54,64,Black,Seatbelt,Seatbelt,False,Frisk,Warning,True,16-30 Min,False,DL42AN4577
01/01/2020,13:12:00,India,M,31,79,White,Signal Violation,Seatbelt,False,Vehicle Search,Arrest,False,30+ Min,False,DL31UZ8957
01/01/2020,13:16:00,Canada,M,51,67,Hispanic,Speeding,Seatbelt,False,Frisk,Warning,False,0-15 Min,True,MH33WL1327
01/01/2020,13:21:00,India,F,32,22,Hispanic,Drunk Driving,Seatbelt,True,Frisk,Ticket,True,30+ Min,False,GJ84US9407
01/01/2020,13:22:00,India,M,71,76,White,Signal Violation,DUI,False,Vehicle Search,Arrest,False,0-15 Min,True,TN50HD7057
01/01/2020,13:26:00,USA,M,37,53,Black,Speeding,Speeding,True,Vehicle Search,Arrest,True,16-30 Min,False,MH85NL1940
01/01/2020,13:28:00,India,M,24,57,Asian,Signal Violation,Signal,True,Frisk,Arrest,True,16-30 Min,False,WB23MW6034
01/01/2020,13:29:00,India,F,36,32,Black,Signal Violation,DUI,False,Vehicle Search,Warning,False,0-15 Min,True,RJ53PL9704
01/01/2020,13:39:00,India,F,50,76,White,Seatbelt,Speeding,False,Vehicle Search,Warning,True,16-30 Min,True,RJ89UT8365
01/01/2020,13:42:00,USA,F,48,68,Asian,Speeding,DUI,True,Frisk,Warning,False,0-15 Min,False,RJ80DH4491
01/01/2020,13:45:00,Canada,M,43,75,Black,Seatbelt,DUI,True,Frisk,Warning,True,0-15 Min,False,KA39JZ1054
01/01/2020,13:47:00,India,F,64,65,Black,Signal Violation,Signal,True,Vehicle Search,Warning,True,16-30 Min,True,RJ76XR4928
01/01/2020,13:50:00,India,F,47,47,Asian,Signal Violation,Seatbelt,True,Frisk,Warning,True,16-30 Min,False,MH47BI5578
01/01/2020,13:52:00,India,M,50,31,Asian,Seatbelt,Seatbelt,True,Frisk,Warning,False,30+ Min,True,MH60LM7954
01/01/2020,13:54:00,USA,F,31,80,Asian,Drunk Driving,DUI,True,Frisk,Warning,False,16-30 Min,True,TN50IR5413
01/01/2020,13:58:00,USA,M,48,76,Black,Speeding,Seatbelt,True,Frisk,Arrest,False,30+ Min,False,GJ21UX8130
01/01/2020,13:59:00,India,F,74,55,White,Speeding,Speeding,True,Frisk,Warning,False,30+ Min,False,TN40SD3815
01/01/2020,14:02:00,India,M,59,62,Asian,Drunk Driving,Seatbelt,True,Vehicle Search,Warning,True,0-15 Min,False,WB21EB1040
01/01/2020,14:03:00,India,F,29,38,Black,Drunk Driving,DUI,True,Vehicle Search,Arrest,True,0-15 Min,False,DL44NC1818
01/01/2020,14:06:00,USA,F,66,64,Asian,Speeding,Signal,False,Vehicle Search,Arrest,True,0-15 Min,True,TN65SD1118
01/01/2020,14:08:00,Canada,F,55,47,Hispanic,Seatbelt,Speeding,False,Frisk,Arrest,True,0-15 Min,True,RJ63EE4525
01/01/2020,14:11:00,USA,M,25,41,Asian,Seatbelt,Speeding,False,Frisk,Arrest,True,30+ Min,False,WB84RG6564
01/01/2020,14:12:00,India,M,50,53,Black,Drunk Driving,DUI,False,Vehicle Search,Warning,True,30+ Min,True,WB89FJ6102
01/01/2020,14:15:00,USA,F,64,78,Black,Speeding,Seatbelt,True,Frisk,Warning,True,0-15 Min,True,TN81EB6442
01/01/2020,14:16:00,Canada,F,71,32,Hispanic,Speeding,Speeding,False,Vehicle Search,Warning,False,16-30 Min,False,MH54PW9899
01/01/2020,14:17:00,Canada,F,48,64,White,Seatbelt,Seatbelt,False,Frisk,Warning,True,0-15 Min,True,TN55LX6813
01/01/2020,14:18:00,Canada,M,30,36,White,Signal Violation,Seatbelt,True,Frisk,Warning,False,30+ Min,True,WB44DP5132
01/01/2020,14:23:00,India,F,75,24,Asian,Seatbelt,Seatbelt,True,Vehicle Search,Arrest,False,16-30 Min,False,UP67ZJ2532
01/01/2020,14:26:00,Canada,F,60,27,Black,Signal Violation,Speeding,False,Vehicle Search,Arrest,False,16-30 Min,False,MH29QU2699
01/01/2020,14:28:00,India,M,47,50,Asian,Drunk Driving,Speeding,False,Vehicle Search,Ticket,True,16-30 Min,False,RJ60YB3726
01/01/2020,14:33:00,USA,M,46,40,Asian,Seatbelt,Speeding,True,Frisk,Warning,False,16-30 Min,True,MH49QH2669
01/01/2020,14:40:00,India,F,75,36,Hispanic,Seatbelt,Seatbelt,True,Vehicle Search,Warning,True,16-30 Min,True,TN98LK7954
01/01/2020,14:44:00,Canada,M,80,51,Asian,Speeding,Seatbelt,True,Frisk,Arrest,True,30+ Min,True,KA58LO7494
01/01/2020,14:45:00,USA,M,23,72,Hispanic,Seatbelt,Speeding,True,Frisk,Arrest,True,30+ Min,True,UP31AB6161
01/01/2020,14:46:00,USA,F,61,75,Black,Signal Violation,Signal,False,Frisk,Ticket,True,16-30 Min,False,TN46LG4570
01/01/2020,14:48:00,Canada,F,21,47,Asian,Signal Violation,Signal,True,Frisk,Ticket,True,16-30 Min,False,MH50NN5407
01/01/2020,14:50:00,Canada,F,72,37,Black,Seatbelt,Seatbelt,False,Vehicle Search,Warning,False,0-15 Min,True,DL79HT1363
01/01/2020,14:57:00,USA,F,76,19,Asian,Drunk Driving,Signal,False,Vehicle Search,Warning,True,0-15 Min,False,DL99UW6905
01/01/2020,14:58:00,Canada,M,80,25,Black,Speeding,Seatbelt,False,Vehicle Search,Warning,True,0-15 Min,True,DL55CQ6116
01/01/2020,15:03:00,Canada,M,19,70,Black,Speeding,Seatbelt,False,Frisk,Arrest,False,30+ Min,False,GJ39WA6683
01/01/2020,15:08:00,USA,F,46,65,Asian,Signal Violation,DUI,True,Vehicle Search,Warning,False,0-15 Min,True,GJ65TG8125
01/01/2020,15:10:00,USA,F,78,36,Black,Seatbelt,DUI,True,Vehicle Search,Ticket,True,0-15 Min,False,WB48RR2632
01/01/2020,15:14:00,Canada,M,54,32,Asian,Speeding,DUI,False,Frisk,Arrest,False,16-30 Min,False,TN46FL3084
01/01/2020,15:19:00,Canada,F,60,34,White,Seatbelt,Speeding,True,Vehicle Search,Warning,True,0-15 Min,True,TN61OU2968
01/01/2020,15:21:00,Canada,F,68,32,White,Drunk Driving,DUI,True,Frisk,Ticket,False,0-15 Min,True,UP84WY4915
01/01/2020,15:23:00,USA,M,37,68,Asian,Drunk Driving,Seatbelt,True,Vehicle Search,Warning,False,0-15 Min,False,MH94KQ4297
01/01/2020,15:27:00,USA,M,19,60,Black,Seatbelt,Speeding,True,Vehicle Search,Arrest,True,16-30 Min,False,RJ65XE4974
01/01/2020,15:29:00,Canada,M,21,52,Hispanic,Speeding,DUI,False,Frisk,Ticket,True,30+ Min,True,TN10SQ9829
01/01/2020,15:30:00,Canada,F,71,58,Black,Speeding,Speeding,True,Vehicle Search,Warning,False,16-30 Min,False,MH70YD2362
01/01/2020,15:35:00,USA,M,63,36,Black,Speeding,Seatbelt,False,Vehicle Search,Ticket,False,0-15 Min,True,KA55ZH7598
01/01/2020,15:41:00,India,M,72,80,White,Signal Violation,Signal,True,Frisk,Arrest,False,0-15 Min,False,DL89IF9802
01/01/2020,15:42:00,USA,M,58,29,White,Seatbelt,DUI,False,Vehicle Search,Arrest,True,16-30 Min,True,RJ84KQ6890
01/01/2020,15:45:00,India,M,65,32,Hispanic,Signal Violation,Signal,False,Vehicle Search,Arrest,False,30+ Min,False,UP23JM3708
01/01/2020,15:46:00,USA,M,71,67,Black,Drunk Driving,Signal,True,Frisk,Warning,True,0-15 Min,False,UP49HH7489
01/01/2020,15:47:00,India,F,39,63,Hispanic,Seatbelt,Speeding,False,Frisk,Arrest,True,0-15 Min,False,RJ47KZ8778
01/01/2020,15:49:00,Canada,F,19,68,Hispanic,Signal Violation,Seatbelt,False,Vehicle Search,Ticket,True,30+ Min,True,TN33NX6742
01/01/2020,15:50:00,USA,M,78,49,White,Speeding,Seatbelt,False,Vehicle Search,Ticket,False,30+ Min,False,TN19MA3445
01/01/2020,15:51:00,USA,F,29,30,Black,Seatbelt,DUI,False,Vehicle Search,Warning,False,30+ Min,True,GJ99JI8533
01/01/2020,15:52:00,USA,F,44,64,Asian,Speeding,DUI,False,Vehicle Search,Ticket,True,30+ Min,True,GJ87RP6229
01/01/2020,15:57:00,USA,F,65,25,White,Signal Violation,Seatbelt,False,Frisk,Arrest,False,30+ Min,False,UP99GJ8868
01/01/2020,15:59:00,India,F,60,68,White,Speeding,Seatbelt,True,Frisk,Arrest,False,16-30 Min,True,WB93ZW6471
01/01/2020,16:00:00,Canada,M,25,29,Hispanic,Signal Violation,DUI,False,Frisk,Arrest,False,30+ Min,True,UP86XQ2651
01/01/2020,16:04:00,India,M,67,69,Black,Signal Violation,Speeding,False,Frisk,Warning,False,0-15 Min,False,TN38YC9425
01/01/2020,16:05:00,USA,F,49,33,Hispanic,Signal Violation,Signal,True,Vehicle Search,Warning,True,0-15 Min,False,MH51CE3521
01/01/2020,16:10:00,India,M,46,76,White,Drunk Driving,Seatbelt,False,Vehicle Search,Ticket,True,30+ Min,False,WB62YD9117
01/01/2020,16:14:00,India,M,44,51,Asian,Signal Violation,Seatbelt,True,Frisk,Arrest,False,0-15 Min,True,UP72BB7298
01/01/2020,16:17:00,India,M,43,75,Asian,Seatbelt,Speeding,True,Frisk,Warning,True,16-30 Min,True,WB23YO2173
01/01/2020,16:18:00,USA,M,18,48,Hispanic,Seatbelt,Speeding,False,Vehicle Search,Arrest,True,30+ Min,False,UP24AZ9391
01/01/2020,16:22:00,Canada,M,18,75,White,Drunk Driving,Signal,True,Vehicle Search,Ticket,True,16-30 Min,False,TN59ZK5389
01/01/2020,16:32:00,India,M,76,26,Asian,Seatbelt,Speeding,True,Vehicle Search,Warning,True,0-15 Min,False,TN40UH4306
01/01/2020,16:34:00,India,M,53,52,Hispanic,Speeding,DUI,True,Frisk,Warning,True,16-30 Min,False,MH61KS6705
01/01/2020,16:36:00,USA,M,47,58,Asian,Speeding,DUI,True,Vehicle Search,Arrest,True,16-30 Min,False,MH39DA7891
01/01/2020,16:38:00,India,M,18,51,Asian,Seatbelt,DUI,True,Vehicle Search,Arrest,True,30+ Min,False,RJ78SE8593
01/01/2020,16:40:00,USA,M,31,60,Black,Signal Violation,Speeding,False,Vehicle Search,Warning,True,16-30 Min,False,RJ77LT1621
01/01/2020,16:43:00,USA,M,47,28,Asian,Seatbelt,Signal,False,Frisk,Ticket,False,0-15 Min,True,GJ38WN9856
01/01/2020,16:44:00,USA,M,59,67,Black,Signal Violation,Signal,False,Vehicle Search,Ticket,True,30+ Min,False,GJ26TZ6313
01/01/2020,16:45:00,India,M,65,38,Hispanic,Seatbelt,Signal,False,Frisk,Ticket,False,0-15 Min,True,DL93HM6408
01/01/2020,16:47:00,USA,F,67,40,Black,Signal Violation,DUI,True,Vehicle Search,Warning,False,16-30 Min,True,KA40YE5248
01/01/2020,16:49:00,Canada,F,73,63,Black,Signal Violation,DUI,False,Frisk,Arrest,False,30+ Min,False,TN71ZU7106
01/01/2020,16:53:00,India,M,58,65,Black,Drunk Driving,DUI,True,Vehicle Search,Arrest,True,16-30 Min,False,RJ77IA9432
01/01/2020,16:55:00,USA,M,50,33,Hispanic,Seatbelt,DUI,True,Vehicle Search,Arrest,True,0-15 Min,False,UP99KB7341
01/01/2020,16:57:00,India,M,36,50,Black,Seatbelt,DUI,True,Vehicle Search,Ticket,True,0-15 Min,False,WB40GD4630
01/01/2020,17:01:00,Canada,F,31,24,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Warning,True,16-30 Min,False,WB25MJ3214
01/01/2020,17:03:00,USA,F,77,52,Hispanic,Drunk Driving,Speeding,True,Frisk,Warning,False,30+ Min,True,WB40BP2406
01/01/2020,17:05:00,Canada,M,42,39,Black,Drunk Driving,Speeding,True,Frisk,Arrest,True,16-30 Min,True,RJ51OP2739
01/01/2020,17:07:00,USA,F,25,33,White,Signal Violation,DUI,False,Frisk,Arrest,False,16-30 Min,True,GJ34JE5564
01/01/2020,17:08:00,India,M,28,75,White,Drunk Driving,DUI,True,Vehicle Search,Ticket,False,0-15 Min,False,MH47KW6558
01/01/2020,17:10:00,Canada,F,20,40,Asian,Speeding,Speeding,False,Vehicle Search,Warning,True,0-15 Min,False,UP85RG2034
01/01/2020,17:12:00,USA,M,22,29,Black,Speeding,DUI,True,Frisk,Ticket,False,30+ Min,True,WB63TA9012
01/01/2020,17:16:00,India,F,45,24,Asian,Drunk Driving,Seatbelt,False,Vehicle Search,Arrest,True,0-15 Min,True,GJ53VY6429
01/01/2020,17:19:00,USA,M,66,55,White,Speeding,Seatbelt,False,Frisk,Warning,False,0-15 Min,True,DL86TM2706
01/01/2020,17:26:00,Canada,M,74,73,Black,Seatbelt,Speeding,False,Vehicle Search,Arrest,True,0-15 Min,False,GJ50HI7378
01/01/2020,17:27:00,Canada,M,34,74,Asian,Drunk Driving,Seatbelt,False,Frisk,Arrest,True,16-30 Min,True,KA90PT3484
01/01/2020,17:29:00,India,M,52,45,White,Speeding,Speeding,True,Vehicle Search,Warning,True,16-30 Min,False,DL88LR9655
01/01/2020,17:33:00,India,F,79,47,Asian,Seatbelt,Seatbelt,True,Frisk,Arrest,True,30+ Min,True,TN89OY7148
01/01/2020,17:34:00,India,M,51,44,White,Speeding,Seatbelt,False,Vehicle Search,Ticket,True,30+ Min,False,UP46DD2930
01/01/2020,17:36:00,Canada,M,35,68,Black,Speeding,DUI,False,Frisk,Ticket,False,30+ Min,True,MH35VV5528
01/01/2020,17:37:00,USA,M,75,79,Asian,Speeding,Signal,True,Vehicle Search,Arrest,True,30+ Min,True,KA84DP4252
01/01/2020,17:39:00,Canada,F,41,26,White,Speeding,Seatbelt,True,Vehicle Search,Ticket,True,16-30 Min,True,WB91MG3709
01/01/2020,17:41:00,USA,F,39,68,Asian,Seatbelt,Seatbelt,True,Frisk,Ticket,True,0-15 Min,True,UP48EE6677
01/01/2020,17:45:00,USA,F,36,19,White,Signal Violation,Signal,True,Vehicle Search,Ticket,True,0-15 Min,True,UP59ZB4628
01/01/2020,17:53:00,India,F,61,73,Asian,Speeding,DUI,True,Vehicle Search,Arrest,True,30+ Min,True,RJ38OI6035
01/01/2020,17:55:00,India,F,30,51,Hispanic,Seatbelt,DUI,False,Frisk,Ticket,False,0-15 Min,True,KA92GP5543
01/01/2020,17:56:00,Canada,F,55,29,Hispanic,Signal Violation,Seatbelt,True,Vehicle Search,Ticket,False,16-30 Min,True,GJ58AC2162
01/01/2020,17:57:00,Canada,M,66,39,White,Signal Violation,Speeding,False,Frisk,Warning,True,30+ Min,True,WB34KZ1415
01/01/2020,18:02:00,India,M,31,68,Hispanic,Seatbelt,Seatbelt,False,Frisk,Ticket,True,16-30 Min,False,RJ26LG4644
01/01/2020,18:03:00,Canada,F,73,47,Black,Signal Violation,Speeding,False,Frisk,Warning,False,0-15 Min,True,RJ66TJ7675
01/01/2020,18:05:00,India,M,52,30,Black,Speeding,Signal,False,Vehicle Search,Warning,False,0-15 Min,True,KA19YB5766
